ID,Date,IUCR,Arrest,Domestic,District,ComArea,Latitude,Longitude
"","",Block,Location Description,Arrest,Beat,Ward,Updated On,Latitude
2126730,2001-01-01T00:00:00.000Z,0281,False,False,16.0,10.0,41.986663058,-87.778803492
2277171,2001-01-01T00:00:00.000Z,1752,False,False,6.0,69.0,41.754802305,-87.598146873
2280620,2001-01-01T00:00:00.000Z,0840,False,False,9.0,61.0,41.806310965,-87.674781621
2353946,2001-01-01T00:00:00.000Z,0841,False,False,9.0,58.0,41.812451386,-87.694479455
2393821,2001-01-01T00:00:00.000Z,1195,False,False,9.0,58.0,41.815117893,-87.686954793
2429863,2001-01-01T00:00:00.000Z,1120,False,False,22.0,72.0,41.720449455,-87.681904417
2443081,2001-01-01T00:00:00.000Z,0810,False,False,2.0,39.0,41.805231607,-87.596903083
2561460,2001-01-01T00:00:00.000Z,0840,False,False,18.0,7.0,41.919153179,-87.636401731
2613368,2001-01-01T00:00:00.000Z,0841,False,False,8.0,66.0,41.780622885,-87.707393268
2616775,2001-01-01T00:00:00.000Z,1752,False,False,24.0,1.0,42.011788612,-87.672485973
2619446,2001-01-01T00:00:00.000Z,1754,False,False,10.0,30.0,41.850385805,-87.715107802
2621045,2001-01-01T00:00:00.000Z,1750,False,True,25.0,19.0,41.924525836,-87.773161135
2676160,2001-01-01T00:00:00.000Z,1563,False,False,9.0,61.0,41.80544954,-87.654092913
2717983,2001-01-01T00:00:00.000Z,1751,False,False,15.0,25.0,41.9019419,-87.771705566
2743135,2001-01-01T00:00:00.000Z,0266,True,False,17.0,16.0,41.953708013,-87.699309457
2747154,2001-01-01T00:00:00.000Z,1751,True,False,11.0,27.0,41.872037709,-87.713019328
4803028,2001-01-01T00:00:00.000Z,1753,True,False,8.0,62.0,41.791518681,-87.729098793
4803606,2001-01-01T00:00:00.000Z,0840,False,False,9.0,59.0,41.834522994,-87.682642417
4835774,2001-01-01T00:00:00.000Z,0842,False,False,8.0,70.0,41.748448075,-87.679202816
5044499,2001-01-01T00:00:00.000Z,0840,False,False,9.0,61.0,41.799263603,-87.670955259
5091512,2001-01-01T00:00:00.000Z,0840,False,False,7.0,67.0,41.789165627,-87.663083724
5233406,2001-01-01T00:00:00.000Z,0810,True,False,12.0,28.0,41.879258911,-87.651262835
5508664,2001-01-01T00:00:00.000Z,0266,False,True,11.0,23.0,41.898040875,-87.725087394
5581125,2001-01-01T00:00:00.000Z,1140,True,False,12.0,28.0,41.861442825,-87.660027716
5691515,2001-01-01T00:00:00.000Z,0840,False,False,7.0,67.0,41.764001779,-87.656289668
5746138,2001-01-01T00:00:00.000Z,1751,True,True,10.0,29.0,41.863025734,-87.709501406
5751070,2001-01-01T00:00:00.000Z,0841,False,False,1.0,28.0,41.881734075,-87.642059728
5785840,2001-01-01T00:00:00.000Z,0266,False,False,4.0,46.0,41.751008408,-87.557878302
5926227,2001-01-01T00:00:00.000Z,0840,False,False,22.0,49.0,41.687650803,-87.6327187
5952122,2001-01-01T00:00:00.000Z,0840,False,False,14.0,22.0,41.923753771,-87.69663336
5975923,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,41.863909291,-87.706963383
6040504,2001-01-01T00:00:00.000Z,1751,False,False,10.0,29.0,41.856707412,-87.712855481
6110799,2001-01-01T00:00:00.000Z,1754,False,False,15.0,25.0,41.878582384,-87.766578389
6483603,2001-01-01T00:00:00.000Z,0266,False,True,20.0,77.0,41.986229998,-87.664562732
6655075,2001-01-01T00:00:00.000Z,1562,False,True,7.0,68.0,41.789052743,-87.653679331
6739668,2001-01-01T00:00:00.000Z,0840,False,False,18.0,8.0,41.896660307,-87.624110268
6742268,2001-01-01T00:00:00.000Z,1754,False,False,6.0,71.0,41.755090605,-87.652502144
6835516,2001-01-01T00:00:00.000Z,1562,False,True,17.0,16.0,41.955470999,-87.719732867
6884455,2001-01-01T00:00:00.000Z,0266,False,True,11.0,26.0,41.877035811,-87.738593651
7028627,2001-01-01T00:00:00.000Z,0840,False,False,5.0,50.0,41.714664586,-87.603831072
7122679,2001-01-01T00:00:00.000Z,0840,False,False,20.0,3.0,41.972573024,-87.652114211
7208412,2001-01-01T00:00:00.000Z,1754,False,False,5.0,49.0,41.702604761,-87.632285405
7277327,2001-01-01T00:00:00.000Z,0841,False,False,10.0,30.0,41.848635623,-87.700116823
7331615,2001-01-01T00:00:00.000Z,0840,False,False,5.0,49.0,41.700687359,-87.619500705
7451703,2001-01-01T00:00:00.000Z,1752,False,False,9.0,58.0,41.822690348,-87.694491418
7540536,2001-01-01T00:00:00.000Z,0840,False,False,25.0,22.0,41.916126623,-87.718107475
7548864,2001-01-01T00:00:00.000Z,0842,False,False,25.0,23.0,41.910524926,-87.733532609
7829546,2001-01-01T00:00:00.000Z,0840,False,False,12.0,27.0,41.88631852,-87.705899872
8146039,2001-01-01T00:00:00.000Z,0266,False,False,25.0,19.0,41.925143516,-87.745217143
8175138,2001-01-01T00:00:00.000Z,1752,False,True,22.0,75.0,41.690529005,-87.669128253
8197725,2001-01-01T00:00:00.000Z,0266,False,True,11.0,23.0,41.8974761,-87.711355397
8339048,2001-01-01T00:00:00.000Z,0840,False,False,15.0,25.0,"",""
9442043,2001-01-01T00:00:00.000Z,0266,False,False,11.0,26.0,"",""
9652075,2001-01-01T00:00:00.000Z,0266,False,False,11.0,27.0,"",""
9755231,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9747360,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9748492,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9748516,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755180,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754865,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754894,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754946,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754953,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754963,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754968,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754973,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754975,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754994,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755056,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755066,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755072,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755080,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755089,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755100,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755112,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755122,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755126,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755147,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755149,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755158,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755169,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755198,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755209,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755214,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755238,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755245,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755248,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9863118,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9959537,2001-01-01T00:00:00.000Z,1752,False,True,16.0,17.0,"",""
1309885,2001-01-01T00:00:00.000Z,1320,False,False,19.0,"",41.963705611,-87.650116531
1309913,2001-01-01T00:00:00.000Z,1310,False,False,2.0,"",41.844745115,-87.621968071
1310162,2001-01-01T00:00:00.000Z,1320,False,False,8.0,"",41.747712773,-87.712370684
1310313,2001-01-01T00:00:00.000Z,1310,False,False,22.0,"",41.694977232,-87.671447845
1310494,2001-01-01T00:00:00.000Z,1320,False,False,18.0,"",41.890741624,-87.628671125
1310513,2001-01-01T00:00:00.000Z,0810,False,False,10.0,"",41.848678639,-87.677463341
1310541,2001-01-01T00:00:00.000Z,0460,False,False,4.0,"",41.753316255,-87.563985474
1310724,2001-01-01T00:00:00.000Z,1310,False,False,8.0,"",41.782030175,-87.690891368
1310854,2001-01-01T00:00:00.000Z,1320,False,False,24.0,"",42.008635121,-87.686868567
1310933,2001-01-01T00:00:00.000Z,0810,False,False,1.0,"",41.886703808,-87.628054456
1311351,2001-01-01T00:00:00.000Z,0620,False,False,9.0,"","",""
1311655,2001-01-01T00:00:00.000Z,0810,False,False,5.0,"",41.673024796,-87.651647315
1311905,2001-01-01T00:00:00.000Z,1130,False,False,7.0,"",41.787732833,-87.650917495
1312153,2001-01-01T00:00:00.000Z,1310,False,False,15.0,"",41.886130325,-87.75909702
1312179,2001-01-01T00:00:00.000Z,1310,False,False,15.0,"",41.874861694,-87.745391944
1312432,2001-01-01T00:00:00.000Z,0820,False,False,3.0,"",41.784258071,-87.612201911
1313893,2001-01-01T00:00:00.000Z,1310,False,False,14.0,"",41.936549915,-87.697097823
1316070,2001-01-01T00:00:00.000Z,2820,False,False,10.0,"",41.84705874,-87.7277947
1318802,2001-01-01T00:00:00.000Z,0820,False,True,5.0,"",41.66782394,-87.622155017
1320404,2001-01-01T00:00:00.000Z,1310,False,False,18.0,"",41.916592082,-87.648594807
1322043,2001-01-01T00:00:00.000Z,1310,False,False,8.0,"",41.782292325,-87.684798685
1322501,2001-01-01T00:00:00.000Z,0820,False,False,11.0,"",41.899046677,-87.730036643
1329588,2001-01-01T00:00:00.000Z,0820,False,False,3.0,"",41.783961993,-87.606155349
1352564,2001-01-01T00:00:00.000Z,0820,False,False,14.0,"",41.914955409,-87.693605188
1353509,2001-01-01T00:00:00.000Z,1150,False,False,11.0,"",41.87821192,-87.711432075
1357088,2001-01-01T00:00:00.000Z,1150,False,False,17.0,"",41.995267432,-87.729044138
1362018,2001-01-01T00:00:00.000Z,0560,False,False,25.0,"",41.903597909,-87.724042825
1369398,2001-01-01T00:00:00.000Z,1120,False,False,19.0,"",41.941359919,-87.67221762
1370270,2001-01-01T00:00:00.000Z,0820,False,False,15.0,"",41.886271732,-87.773282434
1370284,2001-01-01T00:00:00.000Z,0820,False,False,15.0,"",41.886271732,-87.773282434
1374123,2001-01-01T00:00:00.000Z,0820,False,False,8.0,"",41.810679064,-87.747061323
1392468,2001-01-01T00:00:00.000Z,1210,False,False,12.0,"",41.893824874,-87.686272003
1403263,2001-01-01T00:00:00.000Z,1120,False,False,6.0,"",41.741163326,-87.617740827
1413854,2001-01-01T00:00:00.000Z,0820,False,False,9.0,"",41.799993307,-87.703599627
1432149,2001-01-01T00:00:00.000Z,2825,False,False,18.0,"",41.899161316,-87.619843746
1448635,2001-01-01T00:00:00.000Z,1140,False,False,17.0,"",41.994815901,-87.714344716
1448953,2001-01-01T00:00:00.000Z,0560,False,True,24.0,"",41.994699275,-87.657186625
1520951,2001-01-01T00:00:00.000Z,0840,False,False,6.0,"",41.748623027,-87.608654109
1535712,2001-01-01T00:00:00.000Z,1140,True,False,16.0,"",41.976200173,-87.905312411
1541842,2001-01-01T00:00:00.000Z,1140,True,False,16.0,"","",""
1548960,2001-01-01T00:00:00.000Z,0840,False,False,7.0,"",41.779460368,-87.671353407
1559213,2001-01-01T00:00:00.000Z,2825,False,False,9.0,"",41.798552125,-87.660913825
1559473,2001-01-01T00:00:00.000Z,2825,False,False,5.0,"",41.679907896,-87.65308654
1570587,2001-01-01T00:00:00.000Z,0810,False,False,19.0,"",41.938952432,-87.638163582
1612702,2001-01-01T00:00:00.000Z,0840,False,False,7.0,"",41.780141158,-87.670437143
1651806,2001-01-01T00:00:00.000Z,0841,False,False,19.0,"",41.938484782,-87.656343697
1692462,2001-01-01T00:00:00.000Z,2820,False,False,8.0,"",41.777537944,-87.761551613
1698416,2001-01-01T00:00:00.000Z,2825,False,False,19.0,"",41.937932595,-87.672253021
1721651,2001-01-01T00:00:00.000Z,0840,False,False,2.0,"",41.836487007,-87.617010173
1780042,2001-01-01T00:00:00.000Z,2825,False,False,22.0,"",41.702753949,-87.636509707
1818198,2001-01-01T00:00:00.000Z,0840,False,False,19.0,"",41.960327584,-87.65615298
1843192,2001-01-01T00:00:00.000Z,0840,False,False,11.0,"",41.900473169,-87.719069548
1868152,2001-01-01T00:00:00.000Z,1751,False,False,10.0,"",41.844977579,-87.730210891
1926282,2001-01-01T00:00:00.000Z,1752,False,False,22.0,"",41.706117148,-87.646313643
1927872,2001-01-01T00:00:00.000Z,0842,False,False,8.0,"",41.778093536,-87.770136754
1968773,2001-01-01T00:00:00.000Z,0840,False,False,20.0,"",41.987212087,-87.655150872
10473864,2001-01-01T00:00:00.000Z,1582,False,False,12.0,28.0,"",""
2039846,2001-01-01T00:00:00.000Z,0840,False,False,5.0,"",41.678886683,-87.618665456
2043912,2001-01-01T00:00:00.000Z,1754,True,False,9.0,"",41.797757721,-87.6879581
2892192,2001-01-01T00:00:00.000Z,0840,False,False,8.0,66.0,41.777203808,-87.705941698
2893567,2001-01-01T00:00:00.000Z,0840,False,False,22.0,71.0,41.734716977,-87.654377051
2896880,2001-01-01T00:00:00.000Z,1754,False,False,2.0,38.0,41.804196589,-87.626095537
2980108,2001-01-01T00:00:00.000Z,0840,False,False,16.0,15.0,41.96323831,-87.778194071
3101655,2001-01-01T00:00:00.000Z,1750,False,True,3.0,43.0,41.761679294,-87.55844258
3164436,2001-01-01T00:00:00.000Z,0840,False,False,11.0,26.0,41.874375259,-87.732530526
3180127,2001-01-01T00:00:00.000Z,0840,False,False,6.0,69.0,41.752061911,-87.607827503
3180511,2001-01-01T00:00:00.000Z,0841,False,False,12.0,24.0,41.901775541,-87.67097679
3182190,2001-01-01T00:00:00.000Z,0840,False,False,22.0,73.0,41.71149872,-87.65508291
3182762,2001-01-01T00:00:00.000Z,1720,False,False,6.0,71.0,41.737477456,-87.672686062
3214584,2001-01-01T00:00:00.000Z,0840,False,False,22.0,71.0,41.732562934,-87.669922721
3272413,2001-01-01T00:00:00.000Z,0842,False,False,6.0,71.0,41.756086589,-87.642812325
4803028,2001-01-01T00:00:00.000Z,1753,True,False,8.0,62.0,41.791518681,-87.729098793
4803606,2001-01-01T00:00:00.000Z,0840,False,False,9.0,59.0,41.834522994,-87.682642417
4835774,2001-01-01T00:00:00.000Z,0842,False,False,8.0,70.0,41.748448075,-87.679202816
5044499,2001-01-01T00:00:00.000Z,0840,False,False,9.0,61.0,41.799263603,-87.670955259
5091512,2001-01-01T00:00:00.000Z,0840,False,False,7.0,67.0,41.789165627,-87.663083724
5233406,2001-01-01T00:00:00.000Z,0810,True,False,12.0,28.0,41.879258911,-87.651262835
5508664,2001-01-01T00:00:00.000Z,0266,False,True,11.0,23.0,41.898040875,-87.725087394
5581125,2001-01-01T00:00:00.000Z,1140,True,False,12.0,28.0,41.861442825,-87.660027716
5691515,2001-01-01T00:00:00.000Z,0840,False,False,7.0,67.0,41.764001779,-87.656289668
5746138,2001-01-01T00:00:00.000Z,1751,True,True,10.0,29.0,41.863025734,-87.709501406
5751070,2001-01-01T00:00:00.000Z,0841,False,False,1.0,28.0,41.881734075,-87.642059728
5785840,2001-01-01T00:00:00.000Z,0266,False,False,4.0,46.0,41.751008408,-87.557878302
5926227,2001-01-01T00:00:00.000Z,0840,False,False,22.0,49.0,41.687650803,-87.6327187
5952122,2001-01-01T00:00:00.000Z,0840,False,False,14.0,22.0,41.923753771,-87.69663336
5975923,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,41.863909291,-87.706963383
6040504,2001-01-01T00:00:00.000Z,1751,False,False,10.0,29.0,41.856707412,-87.712855481
6110799,2001-01-01T00:00:00.000Z,1754,False,False,15.0,25.0,41.878582384,-87.766578389
6483603,2001-01-01T00:00:00.000Z,0266,False,True,20.0,77.0,41.986229998,-87.664562732
6655075,2001-01-01T00:00:00.000Z,1562,False,True,7.0,68.0,41.789052743,-87.653679331
6739668,2001-01-01T00:00:00.000Z,0840,False,False,18.0,8.0,41.896660307,-87.624110268
6742268,2001-01-01T00:00:00.000Z,1754,False,False,6.0,71.0,41.755090605,-87.652502144
6835516,2001-01-01T00:00:00.000Z,1562,False,True,17.0,16.0,41.955470999,-87.719732867
6884455,2001-01-01T00:00:00.000Z,0266,False,True,11.0,26.0,41.877035811,-87.738593651
7028627,2001-01-01T00:00:00.000Z,0840,False,False,5.0,50.0,41.714664586,-87.603831072
7122679,2001-01-01T00:00:00.000Z,0840,False,False,20.0,3.0,41.972573024,-87.652114211
7208412,2001-01-01T00:00:00.000Z,1754,False,False,5.0,49.0,41.702604761,-87.632285405
7277327,2001-01-01T00:00:00.000Z,0841,False,False,10.0,30.0,41.848635623,-87.700116823
7331615,2001-01-01T00:00:00.000Z,0840,False,False,5.0,49.0,41.700687359,-87.619500705
7451703,2001-01-01T00:00:00.000Z,1752,False,False,9.0,58.0,41.822690348,-87.694491418
7540536,2001-01-01T00:00:00.000Z,0840,False,False,25.0,22.0,41.916126623,-87.718107475
7548864,2001-01-01T00:00:00.000Z,0842,False,False,25.0,23.0,41.910524926,-87.733532609
7829546,2001-01-01T00:00:00.000Z,0840,False,False,12.0,27.0,41.88631852,-87.705899872
8146039,2001-01-01T00:00:00.000Z,0266,False,False,25.0,19.0,41.925143516,-87.745217143
8175138,2001-01-01T00:00:00.000Z,1752,False,True,22.0,75.0,41.690529005,-87.669128253
8197725,2001-01-01T00:00:00.000Z,0266,False,True,11.0,23.0,41.8974761,-87.711355397
8339048,2001-01-01T00:00:00.000Z,0840,False,False,15.0,25.0,"",""
9442043,2001-01-01T00:00:00.000Z,0266,False,False,11.0,26.0,"",""
9652075,2001-01-01T00:00:00.000Z,0266,False,False,11.0,27.0,"",""
9755231,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9747360,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9748492,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9748516,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755180,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754865,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754894,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754946,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754953,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754963,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754968,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754973,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754975,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9754994,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755056,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755066,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755072,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755080,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755089,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755100,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755112,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755122,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755126,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755147,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755149,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755158,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755169,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755198,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755209,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755214,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755238,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755245,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9755248,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9863118,2001-01-01T00:00:00.000Z,1562,False,False,10.0,29.0,"",""
9959537,2001-01-01T00:00:00.000Z,1752,False,True,16.0,17.0,"",""
1309885,2001-01-01T00:00:00.000Z,1320,False,False,19.0,"",41.963705611,-87.650116531
1309913,2001-01-01T00:00:00.000Z,1310,False,False,2.0,"",41.844745115,-87.621968071
1310162,2001-01-01T00:00:00.000Z,1320,False,False,8.0,"",41.747712773,-87.712370684
1310313,2001-01-01T00:00:00.000Z,1310,False,False,22.0,"",41.694977232,-87.671447845
1310494,2001-01-01T00:00:00.000Z,1320,False,False,18.0,"",41.890741624,-87.628671125
1310513,2001-01-01T00:00:00.000Z,0810,False,False,10.0,"",41.848678639,-87.677463341
1310541,2001-01-01T00:00:00.000Z,0460,False,False,4.0,"",41.753316255,-87.563985474
1310724,2001-01-01T00:00:00.000Z,1310,False,False,8.0,"",41.782030175,-87.690891368
1310854,2001-01-01T00:00:00.000Z,1320,False,False,24.0,"",42.008635121,-87.686868567
1310933,2001-01-01T00:00:00.000Z,0810,False,False,1.0,"",41.886703808,-87.628054456
1311351,2001-01-01T00:00:00.000Z,0620,False,False,9.0,"","",""
1311655,2001-01-01T00:00:00.000Z,0810,False,False,5.0,"",41.673024796,-87.651647315
1311905,2001-01-01T00:00:00.000Z,1130,False,False,7.0,"",41.787732833,-87.650917495
1312153,2001-01-01T00:00:00.000Z,1310,False,False,15.0,"",41.886130325,-87.75909702
1312179,2001-01-01T00:00:00.000Z,1310,False,False,15.0,"",41.874861694,-87.745391944
1312432,2001-01-01T00:00:00.000Z,0820,False,False,3.0,"",41.784258071,-87.612201911
1313893,2001-01-01T00:00:00.000Z,1310,False,False,14.0,"",41.936549915,-87.697097823
1316070,2001-01-01T00:00:00.000Z,2820,False,False,10.0,"",41.84705874,-87.7277947
1318802,2001-01-01T00:00:00.000Z,0820,False,True,5.0,"",41.66782394,-87.622155017
1320404,2001-01-01T00:00:00.000Z,1310,False,False,18.0,"",41.916592082,-87.648594807
1322043,2001-01-01T00:00:00.000Z,1310,False,False,8.0,"",41.782292325,-87.684798685
1322501,2001-01-01T00:00:00.000Z,0820,False,False,11.0,"",41.899046677,-87.730036643
1329588,2001-01-01T00:00:00.000Z,0820,False,False,3.0,"",41.783961993,-87.606155349
1352564,2001-01-01T00:00:00.000Z,0820,False,False,14.0,"",41.914955409,-87.693605188
1353509,2001-01-01T00:00:00.000Z,1150,False,False,11.0,"",41.87821192,-87.711432075
